target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C122481,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1cc(C(F)(F)F)ccc1Cl,NC(=O)C1CCN(C(=O)Cc2cc(C(F)(F)F)ccc2Cl)C1,Amidation,,
C122486,1,,,,NC(=O)C1CCCNC1,Cc1cccc(CC(=O)O)c1,Cc1cccc(CC(=O)N2CCCC(C(N)=O)C2)c1,Amidation,,
C122489,1,,,,NC(=O)C1CCCNC1,COc1cccnc1CC(=O)O,COc1cccnc1CC(=O)N1CCCC(C(N)=O)C1,Amidation,,
C122496,1,,,,NC(=O)C1CCCNC1,CSc1ccccc1CC(=O)O,CSc1ccccc1CC(=O)N1CCCC(C(N)=O)C1,Amidation,,
C122553,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCc2cccc(Br)c21,NC(=O)C1CCCN(C(=O)C2CCc3cccc(Br)c32)C1,Amidation,,
C122559,1,,,,NC(=O)C1CCCNC1,O=C(O)Cc1cnccc1C(F)(F)F,NC(=O)C1CCCN(C(=O)Cc2cnccc2C(F)(F)F)C1,Amidation,,
C122562,1,,,,NC(=O)C1CCCNC1,CCS(=O)(=O)c1ccc(OC)c(N)c1,CCS(=O)(=O)c1ccc(OC)c(NC(=O)N2CCCC(C(N)=O)C2)c1,Formation_of_urea_from_two_amines,,
C122566,1,,,,NC(=O)C1CCCNC1,CCc1ccccc1CC(=O)O,CCc1ccccc1CC(=O)N1CCCC(C(N)=O)C1,Amidation,,
C112,1,,,,NC(=O)C1CCCNC1,COc1ccccc1CC(=O)O,COc1ccccc1CC(=O)N1CCCC(C(N)=O)C1,Amidation,,
C122657,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCSc2ccccc21,NC(=O)C1CCCN(C(=O)C2CCSc3ccccc32)C1,Amidation,,
C122661,1,,,,O=C1NC2CNCC1C2,O=C(O)C1CCSc2ccccc21,O=C1NC2CC1CN(C(=O)C1CCSc3ccccc31)C2,Amidation,,
C130571,1,,,,CC(Cl)c1ncc(Br)cn1,CC(=O)Nc1cc(N)ccc1O,CC(=O)Nc1cc(N)ccc1OC(C)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C138650,1,,,,Cc1nc(CCN)co1,Nc1ccc2c(c1)CC(=O)N2,Cc1nc(CCNC(=O)Nc2ccc3c(c2)CC(=O)N3)co1,Formation_of_urea_from_two_amines,,
C122809,1,,,,NC(=O)C1CCCNC1,CCSc1ccccc1CC(=O)O,CCSc1ccccc1CC(=O)N1CCCC(C(N)=O)C1,Amidation,,
C122810,1,,,,O=C1NC2CNCC1C2,CCSc1ccccc1CC(=O)O,CCSc1ccccc1CC(=O)N1CC2CC(C1)C(=O)N2,Amidation,,
C138689,1,,,,Cc1nc(CCN)co1,COc1cccc2c1NCC2,COc1cccc2c1N(C(=O)NCCc1coc(C)n1)CC2,Formation_of_urea_from_two_amines,,
C122832,1,,,,CN1C(=O)C2CNCC1C2,O=C(O)C1CSc2ccccc21,CN1C(=O)C2CC1CN(C(=O)C1CSc3ccccc31)C2,Amidation,,
C122834,1,,,,O=C1NCC2NCCCC12,O=C(O)C1CSc2ccccc21,O=C1NCC2C1CCCN2C(=O)C1CSc2ccccc21,Amidation,,
C138693,1,,,,CC(N)Cc1cocn1,COc1cccc2c1NCC2,COc1cccc2c1N(C(=O)NC(C)Cc1cocn1)CC2,Formation_of_urea_from_two_amines,,
C138695,1,,,,Cc1ocnc1CCN,COc1cccc2c1NCC2,COc1cccc2c1N(C(=O)NCCc1ncoc1C)CC2,Formation_of_urea_from_two_amines,,
C138700,1,,,,CC(N)Cc1cocn1,Nc1ccc2c(c1)CC(=O)N2,CC(Cc1cocn1)NC(=O)Nc1ccc2c(c1)CC(=O)N2,Formation_of_urea_from_two_amines,,
C138703,1,,,,Cc1ocnc1CCN,Nc1ccc2c(c1)CC(=O)N2,Cc1ocnc1CCNC(=O)Nc1ccc2c(c1)CC(=O)N2,Formation_of_urea_from_two_amines,,
C122846,1,,,,O=C1NCC2CCNCC12,O=C(O)C1CSc2ccccc21,O=C1NCC2CCN(C(=O)C3CSc4ccccc43)CC12,Amidation,,
C122847,1,,,,CC1CNCC(C(N)=O)C1,O=C(O)C1CSc2ccccc21,CC1CC(C(N)=O)CN(C(=O)C2CSc3ccccc32)C1,Amidation,,
C138704,1,,,,Cc1ocnc1CCN,Nc1ccc2c(c1)NC(=O)C2,Cc1ocnc1CCNC(=O)Nc1ccc2c(c1)NC(=O)C2,Formation_of_urea_from_two_amines,,
C122849,1,,,,CC1CCC(C(N)=O)CN1,O=C(O)C1CSc2ccccc21,CC1CCC(C(N)=O)CN1C(=O)C1CSc2ccccc21,Amidation,,
C122850,1,,,,NC(=O)C1(F)CCCNC1,O=C(O)C1CSc2ccccc21,NC(=O)C1(F)CCCN(C(=O)C2CSc3ccccc32)C1,Amidation,,
C138706,1,,,,CC(N)Cc1cocn1,Nc1ccc2c(c1)NC(=O)C2,CC(Cc1cocn1)NC(=O)Nc1ccc2c(c1)NC(=O)C2,Formation_of_urea_from_two_amines,,
C138711,1,,,,Cc1nc(CCN)co1,Nc1ccc2c(c1)NC(=O)C2,Cc1nc(CCNC(=O)Nc2ccc3c(c2)NC(=O)C3)co1,Formation_of_urea_from_two_amines,,
C122856,1,,,,CNC(=O)C1CCCNC1,O=C(O)C1CSc2ccccc21,CNC(=O)C1CCCN(C(=O)C2CSc3ccccc32)C1,Amidation,,
C122859,1,,,,NC(=O)C1(O)CCCNC1,O=C(O)C1CSc2ccccc21,NC(=O)C1(O)CCCN(C(=O)C2CSc3ccccc32)C1,Amidation,,
C130659,1,,,,CC(Cl)c1ncc(Br)cn1,O=C1CCc2cccc(O)c2N1,CC(Oc1cccc2c1NC(=O)CC2)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C130662,1,,,,CC(Cl)c1ncc(Br)cn1,CN1C(=O)Cc2cccc(O)c21,CC(Oc1cccc2c1N(C)C(=O)C2)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C130668,1,,,,CC(Cl)c1ncc(Br)cn1,O=C1Nc2ccccc2OC1O,CC(OC1Oc2ccccc2NC1=O)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C130669,1,,,,CC(Cl)c1ncc(Br)cn1,O=C1COc2cccc(O)c2N1,CC(Oc1cccc2c1NC(=O)CO2)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C130670,1,,,,CC(Cl)c1ncc(Br)cn1,O=C1COc2cc(O)ccc2N1,CC(Oc1ccc2c(c1)OCC(=O)N2)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C130674,1,,,,CC(Cl)c1ncc(Br)cn1,O=C1COc2ccc(O)cc2N1,CC(Oc1ccc2c(c1)NC(=O)CO2)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C138744,1,,,,Cc1ocnc1CCN,OCC1Cc2ccccc2N1,Cc1ocnc1CCNC(=O)N1c2ccccc2CC1CO,Formation_of_urea_from_two_amines,,
C122911,1,,,,O=C1NCC2CCNCC12,CSc1ccccc1CC(=O)O,CSc1ccccc1CC(=O)N1CCC2CNC(=O)C2C1,Amidation,,
C122913,1,,,,CC1CCC(C(N)=O)CN1,CSc1ccccc1CC(=O)O,CSc1ccccc1CC(=O)N1CC(C(N)=O)CCC1C,Amidation,,
C122914,1,,,,NC(=O)C1(F)CCCNC1,CSc1ccccc1CC(=O)O,CSc1ccccc1CC(=O)N1CCCC(F)(C(N)=O)C1,Amidation,,
C138771,1,,,,CC(N)Cc1cocn1,OCC1Cc2ccccc2N1,CC(Cc1cocn1)NC(=O)N1c2ccccc2CC1CO,Formation_of_urea_from_two_amines,,
C122922,1,,,,NC(=O)C1(O)CCCNC1,CSc1ccccc1CC(=O)O,CSc1ccccc1CC(=O)N1CCCC(O)(C(N)=O)C1,Amidation,,
C122925,1,,,,CC1CNCC(C(N)=O)C1,CSc1ccccc1CC(=O)O,CSc1ccccc1CC(=O)N1CC(C)CC(C(N)=O)C1,Amidation,,
C130712,1,,,,CC(Cl)c1ncc(Br)cn1,COC(=O)Nc1ccccc1O,COC(=O)Nc1ccccc1OC(C)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C130716,1,,,,CC(Cl)c1ncc(Br)cn1,NC(=O)Nc1ccc(Br)cc1O,CC(Oc1cc(Br)ccc1NC(N)=O)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C138785,1,,,,Cc1ocnc1CCN,N#Cc1cccc2c1CCN2,Cc1ocnc1CCNC(=O)N1CCc2c(C#N)cccc21,Formation_of_urea_from_two_amines,,
C138787,1,,,,CC(N)Cc1cocn1,N#Cc1cccc2c1CCN2,CC(Cc1cocn1)NC(=O)N1CCc2c(C#N)cccc21,Formation_of_urea_from_two_amines,,
C130721,1,,,,CC(Cl)c1ncc(Br)cn1,O=C(CCl)Nc1ccccc1O,CC(Oc1ccccc1NC(=O)CCl)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C138792,1,,,,Cc1nc(CCN)co1,N#Cc1cccc2c1CCN2,Cc1nc(CCNC(=O)N2CCc3c(C#N)cccc32)co1,Formation_of_urea_from_two_amines,,
C122945,1,,,,NC(=O)C1(N)CCCNC1,CSc1ccccc1CC(=O)O,CSc1ccccc1CC(=O)NC1(C(N)=O)CCCNC1,Amidation,,
C130728,1,,,,CC(Cl)c1ncc(Br)cn1,CC(=O)Nc1ccc(C)cc1O,CC(=O)Nc1ccc(C)cc1OC(C)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C138799,1,,,,Cc1nc(CCN)co1,OCC1Cc2ccccc2N1,Cc1nc(CCNC(=O)N2c3ccccc3CC2CO)co1,Formation_of_urea_from_two_amines,,
C123011,1,,,,NC(=O)C1(O)CCCNC1,O=C(O)C1CCSc2ccccc21,NC(=O)C1(O)CCCN(C(=O)C2CCSc3ccccc32)C1,Amidation,,
C146220,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCOc2c(Cl)cccc21,NC(=O)C1CCCN(C(=O)C2CCOc3c(Cl)cccc32)C1,Amidation,,
C146222,1,,,,O=C1NC2CNCC1C2,O=C(O)C1CCOc2c(Cl)cccc21,O=C1NC2CC1CN(C(=O)C1CCOc3c(Cl)cccc31)C2,Amidation,,
C123060,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)C1CCSc2ccccc21,NC(=O)C1(N)CCCN(C(=O)C2CCSc3ccccc32)C1,Amidation,,
C138911,1,,,,Cc1nc(CCN)co1,N#Cc1ccc2c(c1)CCN2,Cc1nc(CCNC(=O)N2CCc3cc(C#N)ccc32)co1,Formation_of_urea_from_two_amines,,
C138916,1,,,,CC(N)Cc1cocn1,N#Cc1ccc2c(c1)CCN2,CC(Cc1cocn1)NC(=O)N1CCc2cc(C#N)ccc21,Formation_of_urea_from_two_amines,,
C138919,1,,,,Cc1ocnc1CCN,N#Cc1ccc2c(c1)CCN2,Cc1ocnc1CCNC(=O)N1CCc2cc(C#N)ccc21,Formation_of_urea_from_two_amines,,
C138921,1,,,,CC(N)Cc1cocn1,N#Cc1cccc2c1NCC2,CC(Cc1cocn1)NC(=O)N1CCc2cccc(C#N)c21,Formation_of_urea_from_two_amines,,
C138926,1,,,,Cc1nc(CCN)co1,N#Cc1cccc2c1NCC2,Cc1nc(CCNC(=O)N2CCc3cccc(C#N)c32)co1,Formation_of_urea_from_two_amines,,
C123083,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)C1CCSc2ccccc21,NC(=O)C1(NC(=O)C2CCSc3ccccc32)CCCNC1,Amidation,,
C138929,1,,,,Cc1ocnc1CCN,N#Cc1cccc2c1NCC2,Cc1ocnc1CCNC(=O)N1CCc2cccc(C#N)c21,Formation_of_urea_from_two_amines,,
C146269,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCOc2ccc(F)cc21,NC(=O)C1CCCN(C(=O)C2CCOc3ccc(F)cc32)C1,Amidation,,
C123099,1,,,,CN1C(=O)C2CNCC1C2,O=C(O)C1CCSc2ccccc21,CN1C(=O)C2CC1CN(C(=O)C1CCSc3ccccc31)C2,Amidation,,
C123105,1,,,,O=C1NCC2NCCCC12,O=C(O)C1CCSc2ccccc21,O=C1NCC2C1CCCN2C(=O)C1CCSc2ccccc21,Amidation,,
C146299,1,,,,O=C1NC2CNCC1C2,O=C(O)C1CCOc2ccc(F)cc21,O=C1NC2CC1CN(C(=O)C1CCOc3ccc(F)cc31)C2,Amidation,,
C123119,1,,,,CC1CCC(C(N)=O)CN1,O=C(O)C1CCSc2ccccc21,CC1CCC(C(N)=O)CN1C(=O)C1CCSc2ccccc21,Amidation,,
C123122,1,,,,NC(=O)C1(F)CCCNC1,O=C(O)C1CCSc2ccccc21,NC(=O)C1(F)CCCN(C(=O)C2CCSc3ccccc32)C1,Amidation,,
C146327,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)C1CCOc2ccccc21,NC(=O)C1(NC(=O)C2CCOc3ccccc32)CCCNC1,Amidation,,
C123147,1,,,,O=C1NCC2CCNCC12,O=C(O)C1CCSc2ccccc21,O=C1NCC2CCN(C(=O)C3CCSc4ccccc43)CC12,Amidation,,
C123149,1,,,,CC1CNCC(C(N)=O)C1,O=C(O)C1CCSc2ccccc21,CC1CC(C(N)=O)CN(C(=O)C2CCSc3ccccc32)C1,Amidation,,
C146365,1,,,,NC(=O)C1(O)CCCNC1,O=C(O)C1CCOc2ccccc21,NC(=O)C1(O)CCCN(C(=O)C2CCOc3ccccc32)C1,Amidation,,
C146367,1,,,,CNC(=O)C1CCCNC1,O=C(O)C1CCOc2ccccc21,CNC(=O)C1CCCN(C(=O)C2CCOc3ccccc32)C1,Amidation,,
C146368,1,,,,CC1CNCC(C(N)=O)C1,O=C(O)C1CCOc2ccccc21,CC1CC(C(N)=O)CN(C(=O)C2CCOc3ccccc32)C1,Amidation,,
C146369,1,,,,CC1CCC(C(N)=O)CN1,O=C(O)C1CCOc2ccccc21,CC1CCC(C(N)=O)CN1C(=O)C1CCOc2ccccc21,Amidation,,
C146373,1,,,,NC(=O)C1(F)CCCNC1,O=C(O)C1CCOc2ccccc21,NC(=O)C1(F)CCCN(C(=O)C2CCOc3ccccc32)C1,Amidation,,
C146382,1,,,,CN1C(=O)C2CNCC1C2,O=C(O)C1CCOc2ccccc21,CN1C(=O)C2CC1CN(C(=O)C1CCOc3ccccc31)C2,Amidation,,
C146387,1,,,,O=C1NCC2NCCCC12,O=C(O)C1CCOc2ccccc21,O=C1NCC2C1CCCN2C(=O)C1CCOc2ccccc21,Amidation,,
C146392,1,,,,O=C1NCC2CCNCC12,O=C(O)C1CCOc2ccccc21,O=C1NCC2CCN(C(=O)C3CCOc4ccccc43)CC12,Amidation,,
C154894,1,,,,CNC(=O)C1CCCNC1,CSc1ccccc1CC(=O)O,CNC(=O)C1CCCN(C(=O)Cc2ccccc2SC)C1,Amidation,,
C154895,1,,,,CN1C(=O)C2CNCC1C2,CSc1ccccc1CC(=O)O,CSc1ccccc1CC(=O)N1CC2CC(C1)N(C)C2=O,Amidation,,
C131199,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C1COc2cccc(O)c2N1,O=C1COc2cccc(OCc3nc(Cl)cc(Cl)n3)c2N1,Williamson_ether_synthesis,,
C131200,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C1COc2cccc(O)c2N1,O=C1COc2cccc(Oc3cc(Cl)nc(CCl)n3)c2N1,Williamson_ether_synthesis,,
C131205,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C1CCc2cccc(O)c2N1,O=C1CCc2cccc(OCc3nc(Cl)cc(Cl)n3)c2N1,Williamson_ether_synthesis,,
C131206,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C1CCc2cccc(O)c2N1,O=C1CCc2cccc(Oc3cc(Cl)nc(CCl)n3)c2N1,Williamson_ether_synthesis,,
C131213,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C1COc2cc(O)ccc2N1,O=C1COc2cc(Oc3cc(Cl)nc(CCl)n3)ccc2N1,Williamson_ether_synthesis,,
C131214,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C1COc2cc(O)ccc2N1,O=C1COc2cc(OCc3nc(Cl)cc(Cl)n3)ccc2N1,Williamson_ether_synthesis,,
C131215,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C(CCl)Nc1ccccc1O,O=C(CCl)Nc1ccccc1Oc1cc(Cl)nc(CCl)n1,Williamson_ether_synthesis,,
C131220,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C1COc2ccc(O)cc2N1,O=C1COc2ccc(OCc3nc(Cl)cc(Cl)n3)cc2N1,Williamson_ether_synthesis,,
C131221,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C1COc2ccc(O)cc2N1,O=C1COc2ccc(Oc3cc(Cl)nc(CCl)n3)cc2N1,Williamson_ether_synthesis,,
C131226,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C1Nc2ccccc2OC1O,O=C1Nc2ccccc2OC1OCc1nc(Cl)cc(Cl)n1,Williamson_ether_synthesis,,
C131227,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C1Nc2ccccc2OC1O,O=C1Nc2ccccc2OC1Oc1cc(Cl)nc(CCl)n1,Williamson_ether_synthesis,,
C131230,1,,,,ClCc1nc(Cl)cc(Cl)n1,CN1C(=O)Cc2cccc(O)c21,CN1C(=O)Cc2cccc(OCc3nc(Cl)cc(Cl)n3)c21,Williamson_ether_synthesis,,
C131231,1,,,,ClCc1nc(Cl)cc(Cl)n1,CN1C(=O)Cc2cccc(O)c21,CN1C(=O)Cc2cccc(Oc3cc(Cl)nc(CCl)n3)c21,Williamson_ether_synthesis,,
C131248,1,,,,ClCc1nc(Cl)cc(Cl)n1,O=C(CCl)Nc1ccccc1O,O=C(CCl)Nc1ccccc1OCc1nc(Cl)cc(Cl)n1,Williamson_ether_synthesis,,
C131281,1,,,,ClCc1nc(Cl)cc(Cl)n1,COC(=O)Nc1ccccc1O,COC(=O)Nc1ccccc1Oc1cc(Cl)nc(CCl)n1,Williamson_ether_synthesis,,
C131283,1,,,,ClCc1nc(Cl)cc(Cl)n1,COC(=O)Nc1ccccc1O,COC(=O)Nc1ccccc1OCc1nc(Cl)cc(Cl)n1,Williamson_ether_synthesis,,
C131311,1,,,,ClCc1nc(Cl)cc(Cl)n1,NC(=O)Nc1ccc(Br)cc1O,NC(=O)Nc1ccc(Br)cc1OCc1nc(Cl)cc(Cl)n1,Williamson_ether_synthesis,,
C131312,1,,,,ClCc1nc(Cl)cc(Cl)n1,NC(=O)Nc1ccc(Br)cc1O,NC(=O)Nc1ccc(Br)cc1Oc1cc(Cl)nc(CCl)n1,Williamson_ether_synthesis,,
C155351,1,,,,NC(=O)C1CCNC1,Nc1cccc(CC(=O)O)c1,NC(=O)C1CCN(C(=O)Cc2cccc(N)c2)C1,Amidation,,
C155364,1,,,,NC(=O)C1CCNC1,Cc1cccc(CC(=O)O)c1,Cc1cccc(CC(=O)N2CCC(C(N)=O)C2)c1,Amidation,,
C155376,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1cccc(Cl)c1,NC(=O)C1CCN(C(=O)Cc2cccc(Cl)c2)C1,Amidation,,
C155378,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1cccc(O)c1,NC(=O)C1CCN(C(=O)Cc2cccc(O)c2)C1,Amidation,,
C155379,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccc(I)cc1,NC(=O)C1CCN(C(=O)Cc2ccc(I)cc2)C1,Amidation,,
C131334,1,,,,ClCc1nc(Cl)cc(Cl)n1,CC(=O)Nc1ccc(C)cc1O,CC(=O)Nc1ccc(C)cc1OCc1nc(Cl)cc(Cl)n1,Williamson_ether_synthesis,,
C131335,1,,,,ClCc1nc(Cl)cc(Cl)n1,CC(=O)Nc1ccc(C)cc1O,CC(=O)Nc1ccc(C)cc1Oc1cc(Cl)nc(CCl)n1,Williamson_ether_synthesis,,
C155382,1,,,,NC(=O)C1CCNC1,O=C(O)C1Cc2ccccc21,NC(=O)C1CCN(C(=O)C2Cc3ccccc32)C1,Amidation,,
C155385,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccccc1F,NC(=O)C1CCN(C(=O)Cc2ccccc2F)C1,Amidation,,
C155390,1,,,,NC(=O)C1CCNC1,Cc1ccccc1CC(=O)O,Cc1ccccc1CC(=O)N1CCC(C(N)=O)C1,Amidation,,
C155398,1,,,,NC(=O)C1CCNC1,Cc1ccc(CC(=O)O)cc1,Cc1ccc(CC(=O)N2CCC(C(N)=O)C2)cc1,Amidation,,
C139575,1,,,,CC1CNc2ccccc21,Cc1nc(CCN)c(C)o1,Cc1nc(CCNC(=O)N2CC(C)c3ccccc32)c(C)o1,Formation_of_urea_from_two_amines,,
C146940,1,,,,NC(=O)C1(F)CCCNC1,O=C(O)C1CCOc2ccc(F)cc21,NC(=O)C1(F)CCCN(C(=O)C2CCOc3ccc(F)cc32)C1,Amidation,,
C155401,1,,,,NC(=O)C1CCNC1,C=C(C(=O)O)c1ccccc1,C=C(C(=O)N1CCC(C(N)=O)C1)c1ccccc1,Amidation,,
C146944,1,,,,O=C1NCC2CCNCC12,O=C(O)C1CCOc2ccc(F)cc21,O=C1NCC2CCN(C(=O)C3CCOc4ccc(F)cc43)CC12,Amidation,,
C155406,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1cccc(I)c1,NC(=O)C1CCN(C(=O)Cc2cccc(I)c2)C1,Amidation,,
C155407,1,,,,NC(=O)C1CCNC1,O=C(O)C(S)c1ccccc1,NC(=O)C1CCN(C(=O)C(S)c2ccccc2)C1,Amidation,,
C146949,1,,,,CN1C(=O)C2CNCC1C2,O=C(O)C1CCOc2ccc(F)cc21,CN1C(=O)C2CC1CN(C(=O)C1CCOc3ccc(F)cc31)C2,Amidation,,
C155409,1,,,,O=C(O)C(Cl)c1ccccc1,NC(=O)C1CCNC1,NC(=O)C1CCN(C(=O)C(Cl)c2ccccc2)C1,Amidation,,
C146954,1,,,,O=C1NCC2NCCCC12,O=C(O)C1CCOc2ccc(F)cc21,O=C1NCC2C1CCCN2C(=O)C1CCOc2ccc(F)cc21,Amidation,,
C146958,1,,,,CC1CCC(C(N)=O)CN1,O=C(O)C1CCOc2ccc(F)cc21,CC1CCC(C(N)=O)CN1C(=O)C1CCOc2ccc(F)cc21,Amidation,,
C146959,1,,,,CC1CNCC(C(N)=O)C1,O=C(O)C1CCOc2ccc(F)cc21,CC1CC(C(N)=O)CN(C(=O)C2CCOc3ccc(F)cc32)C1,Amidation,,
C155421,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccc(O)cc1,NC(=O)C1CCN(C(=O)Cc2ccc(O)cc2)C1,Amidation,,
C155423,1,,,,NC(=O)C1CCNC1,NC(C(=O)O)c1ccccc1,NC(=O)C1CCN(C(=O)C(N)c2ccccc2)C1,Amidation,,
C155427,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccc(S)cc1,NC(=O)C1CCN(C(=O)Cc2ccc(S)cc2)C1,Amidation,,
C155428,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1cccc(Br)c1,NC(=O)C1CCN(C(=O)Cc2cccc(Br)c2)C1,Amidation,,
C155430,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccc(Cl)cc1,NC(=O)C1CCN(C(=O)Cc2ccc(Cl)cc2)C1,Amidation,,
C155433,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccccc1Cl,NC(=O)C1CCN(C(=O)Cc2ccccc2Cl)C1,Amidation,,
C146974,1,,,,NC(=O)C1(O)CCCNC1,O=C(O)C1CCOc2ccc(F)cc21,NC(=O)C1(O)CCCN(C(=O)C2CCOc3ccc(F)cc32)C1,Amidation,,
C155436,1,,,,NC(=O)C1CCNC1,O=C(O)C(=O)c1ccccc1,NC(=O)C1CCN(C(=O)C(=O)c2ccccc2)C1,Amidation,,
C146976,1,,,,CNC(=O)C1CCCNC1,O=C(O)C1CCOc2ccc(F)cc21,CNC(=O)C1CCCN(C(=O)C2CCOc3ccc(F)cc32)C1,Amidation,,
C155437,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccc(Br)cc1,NC(=O)C1CCN(C(=O)Cc2ccc(Br)cc2)C1,Amidation,,
C155440,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1cccc(F)c1,NC(=O)C1CCN(C(=O)Cc2cccc(F)c2)C1,Amidation,,
