target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C122496,1,,,,NC(=O)C1CCCNC1,CSc1ccccc1CC(=O)O,CSc1ccccc1CC(=O)N1CCCC(C(N)=O)C1,Amidation,,
C124741,1,,,,NC(=O)C1CCCNC1,N#Cc1ccc(CC(=O)O)cc1,N#Cc1ccc(CC(=O)N2CCCC(C(N)=O)C2)cc1,Amidation,,
C156428,1,,,,Nc1ccc(CC(=O)O)cc1,O=C1NCC2CNCC12,Nc1ccc(CC(=O)N2CC3CNC(=O)C3C2)cc1,Amidation,,
C156431,1,,,,Nc1ccc(CC(=O)O)cc1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)Cc2ccc(N)cc2)C1,Amidation,,
C156433,1,,,,Nc1ccc(CC(=O)O)cc1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)Cc2ccc(N)cc2)C1,Amidation,,
C124748,1,,,,NC(=O)C1(O)CCCNC1,O=C(O)Cc1cccc(I)c1,NC(=O)C1(O)CCCN(C(=O)Cc2cccc(I)c2)C1,Amidation,,
C156435,1,,,,CC1CNCC1C(N)=O,Nc1ccc(CC(=O)O)cc1,CC1CN(C(=O)Cc2ccc(N)cc2)CC1C(N)=O,Amidation,,
C124750,1,,,,CNC(=O)C1CCCNC1,O=C(O)Cc1cccc(I)c1,CNC(=O)C1CCCN(C(=O)Cc2cccc(I)c2)C1,Amidation,,
C124751,1,,,,CC1CNCC(C(N)=O)C1,O=C(O)Cc1cccc(I)c1,CC1CC(C(N)=O)CN(C(=O)Cc2cccc(I)c2)C1,Amidation,,
C156448,1,,,,NC(=O)C1CCNC1,O=C(O)Cc1ccc(Br)c(F)c1,NC(=O)C1CCN(C(=O)Cc2ccc(Br)c(F)c2)C1,Amidation,,
C156449,1,,,,NC(=O)C1CCNC1,N#Cc1ccc(CC(=O)O)cc1,N#Cc1ccc(CC(=O)N2CCC(C(N)=O)C2)cc1,Amidation,,
C112,1,,,,NC(=O)C1CCCNC1,COc1ccccc1CC(=O)O,COc1ccccc1CC(=O)N1CCCC(C(N)=O)C1,Amidation,,
C124770,1,,,,CC1CCC(C(N)=O)CN1,O=C(O)Cc1cccc(I)c1,CC1CCC(C(N)=O)CN1C(=O)Cc1cccc(I)c1,Amidation,,
C156458,1,,,,O=C(O)C(Cl)c1ccccc1,NC(=O)C1(F)CCNC1,NC(=O)C1(F)CCN(C(=O)C(Cl)c2ccccc2)C1,Amidation,,
C156460,1,,,,O=C(O)C(Cl)c1ccccc1,CC1CNCC1C(N)=O,CC1CN(C(=O)C(Cl)c2ccccc2)CC1C(N)=O,Amidation,,
C124777,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)Cc1cccc(I)c1,NC(=O)C1(NC(=O)Cc2cccc(I)c2)CCCNC1,Amidation,,
C124778,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)Cc1cccc(I)c1,NC(=O)C1(N)CCCN(C(=O)Cc2cccc(I)c2)C1,Amidation,,
C156475,1,,,,O=C(O)C(Cl)c1ccccc1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)C(Cl)c2ccccc2)C1,Amidation,,
C136440,1,,,,NCCc1cocn1,OCc1ccc2c(c1)NCC2,O=C(NCCc1cocn1)N1CCc2ccc(CO)cc21,Formation_of_urea_from_two_amines,,
C152275,1,,,,NC(=O)C1CCCNC1,O=C1CC(C(=O)O)c2ccccc21,NC(=O)C1CCCN(C(=O)C2CC(=O)c3ccccc32)C1,Amidation,,
C156477,1,,,,O=C(O)C(Cl)c1ccccc1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)C(Cl)c2ccccc2)C1,Amidation,,
C124793,1,,,,NC(=O)C1(F)CCCNC1,O=C(O)Cc1cccc(I)c1,NC(=O)C1(F)CCCN(C(=O)Cc2cccc(I)c2)C1,Amidation,,
C152277,1,,,,O=C1NC2CNCC1C2,O=C1CC(C(=O)O)c2ccccc21,O=C1CC(C(=O)N2CC3CC(C2)C(=O)N3)c2ccccc21,Amidation,,
C156481,1,,,,Nc1ccc(CC(=O)O)cc1,NNC(=O)C1CCNC1,NNC(=O)C1CCN(C(=O)Cc2ccc(N)cc2)C1,Amidation,,
C136452,1,,,,c1ccc2c(c1)CCN2,Cc1nc(CCN)c(C)o1,Cc1nc(CCNC(=O)N2CCc3ccccc32)c(C)o1,Formation_of_urea_from_two_amines,,
C124797,1,,,,O=C1NCC2CCNCC12,O=C(O)Cc1cccc(I)c1,O=C1NCC2CCN(C(=O)Cc3cccc(I)c3)CC12,Amidation,,
C156492,1,,,,O=C(O)Cc1cccc(Cl)c1,NC(=O)C1(O)CCNC1,NC(=O)C1(O)CCN(C(=O)Cc2cccc(Cl)c2)C1,Amidation,,
C156496,1,,,,O=C(O)Cc1cccc(Cl)c1,NC(=O)C1(F)CCNC1,NC(=O)C1(F)CCN(C(=O)Cc2cccc(Cl)c2)C1,Amidation,,
C156498,1,,,,CC1CNCC1C(N)=O,O=C(O)Cc1cccc(Cl)c1,CC1CN(C(=O)Cc2cccc(Cl)c2)CC1C(N)=O,Amidation,,
C156501,1,,,,O=C(O)Cc1cccc(Cl)c1,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)Cc2cccc(Cl)c2)C1,Amidation,,
C156503,1,,,,O=C(O)Cc1cccc(Cl)c1,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)Cc2cccc(Cl)c2)C1,Amidation,,
C124815,1,,,,CN1C(=O)C2CNCC1C2,Nc1ccccc1CC(=O)O,CN1C(=O)C2CC1CN(C(=O)Cc1ccccc1N)C2,Amidation,,
C122657,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCSc2ccccc21,NC(=O)C1CCCN(C(=O)C2CCSc3ccccc32)C1,Amidation,,
C124820,1,,,,NC(=O)C1(N)CCCNC1,Nc1ccccc1CC(=O)O,NC(=O)C1(N)CCCN(C(=O)Cc2ccccc2N)C1,Amidation,,
C122661,1,,,,O=C1NC2CNCC1C2,O=C(O)C1CCSc2ccccc21,O=C1NC2CC1CN(C(=O)C1CCSc3ccccc31)C2,Amidation,,
C140693,1,,,,Cc1nc(CCN)co1,Cc1ccc2c(c1)C(C(=O)O)CC2,Cc1ccc2c(c1)C(C(=O)NCCc1coc(C)n1)CC2,Amidation,,
C124827,1,,,,NC(=O)C1(O)CCCNC1,Nc1ccccc1CC(=O)O,NC(=O)C1(O)CCCN(C(=O)Cc2ccccc2N)C1,Amidation,,
C140697,1,,,,CC(N)Cc1cocn1,Cc1ccc2c(c1)C(C(=O)O)CC2,Cc1ccc2c(c1)C(C(=O)NC(C)Cc1cocn1)CC2,Amidation,,
C124829,1,,,,CNC(=O)C1CCCNC1,Nc1ccccc1CC(=O)O,CNC(=O)C1CCCN(C(=O)Cc2ccccc2N)C1,Amidation,,
C124830,1,,,,CC1CNCC(C(N)=O)C1,Nc1ccccc1CC(=O)O,CC1CC(C(N)=O)CN(C(=O)Cc2ccccc2N)C1,Amidation,,
C124831,1,,,,CC1CCC(C(N)=O)CN1,Nc1ccccc1CC(=O)O,CC1CCC(C(N)=O)CN1C(=O)Cc1ccccc1N,Amidation,,
C140699,1,,,,Cc1ocnc1CCN,Cc1ccc2c(c1)C(C(=O)O)CC2,Cc1ccc2c(c1)C(C(=O)NCCc1ncoc1C)CC2,Amidation,,
C152314,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCc2cc(Br)ccc21,NC(=O)C1CCCN(C(=O)C2CCc3cc(Br)ccc32)C1,Amidation,,
C152316,1,,,,O=C1NC2CNCC1C2,O=C(O)C1CCc2cc(Br)ccc21,O=C1NC2CC1CN(C(=O)C1CCc3cc(Br)ccc31)C2,Amidation,,
C124835,1,,,,NC(=O)C1(F)CCCNC1,Nc1ccccc1CC(=O)O,NC(=O)C1(F)CCCN(C(=O)Cc2ccccc2N)C1,Amidation,,
C124839,1,,,,O=C1NCC2CCNCC12,Nc1ccccc1CC(=O)O,Nc1ccccc1CC(=O)N1CCC2CNC(=O)C2C1,Amidation,,
C156529,1,,,,C=C(C(=O)O)c1ccccc1,NC(=O)C1(O)CCNC1,C=C(C(=O)N1CCC(O)(C(N)=O)C1)c1ccccc1,Amidation,,
C152325,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCc2ccc(Cl)cc21,NC(=O)C1CCCN(C(=O)C2CCc3ccc(Cl)cc32)C1,Amidation,,
C156530,1,,,,C=C(C(=O)O)c1ccccc1,O=C1NCC2CNCC12,C=C(C(=O)N1CC2CNC(=O)C2C1)c1ccccc1,Amidation,,
C152327,1,,,,O=C1NC2CNCC1C2,O=C(O)C1CCc2ccc(Cl)cc21,O=C1NC2CC1CN(C(=O)C1CCc3ccc(Cl)cc31)C2,Amidation,,
C152332,1,,,,O=C1NC2CNCC1C2,CC1(C(=O)O)CCc2ccccc21,CC1(C(=O)N2CC3CC(C2)C(=O)N3)CCc2ccccc21,Amidation,,
C134252,1,,,,NC(=O)C1CCCNC1,Cn1ncc(Cl)c1CC(=O)O,Cn1ncc(Cl)c1CC(=O)N1CCCC(C(N)=O)C1,Amidation,,
C152334,1,,,,NC(=O)C1CCCNC1,CC1(C(=O)O)CCc2ccccc21,CC1(C(=O)N2CCCC(C(N)=O)C2)CCc2ccccc21,Amidation,,
C152335,1,,,,NC(=O)C1CCCNC1,Cc1ccc2c(c1)CCC2C(=O)O,Cc1ccc2c(c1)CCC2C(=O)N1CCCC(C(N)=O)C1,Amidation,,
C152337,1,,,,O=C1NC2CNCC1C2,Cc1ccc2c(c1)CCC2C(=O)O,Cc1ccc2c(c1)CCC2C(=O)N1CC2CC(C1)C(=O)N2,Amidation,,
C126990,1,,,,ClCc1nccc(Cl)n1,COC(=O)Nc1ccccc1O,COC(=O)Nc1ccccc1Oc1ccnc(CCl)n1,Williamson_ether_synthesis,,
C156540,1,,,,C=C(C(=O)O)c1ccccc1,NNC(=O)C1CCNC1,C=C(C(=O)NNC(=O)C1CCNC1)c1ccccc1,Amidation,,
C156546,1,,,,O=C(O)Cc1cccc(Cl)c1,NNC(=O)C1CCNC1,NNC(=O)C1CCN(C(=O)Cc2cccc(Cl)c2)C1,Amidation,,
C126991,1,,,,ClCc1nccc(Cl)n1,COC(=O)Nc1ccccc1O,COC(=O)Nc1ccccc1OCc1nccc(Cl)n1,Williamson_ether_synthesis,,
C152343,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCc2c(Cl)cccc21,NC(=O)C1CCCN(C(=O)C2CCc3c(Cl)cccc32)C1,Amidation,,
C156549,1,,,,O=C(O)Cc1cccc(Cl)c1,O=C1NCC2CNCC12,O=C1NCC2CN(C(=O)Cc3cccc(Cl)c3)CC12,Amidation,,
C152345,1,,,,O=C1NC2CNCC1C2,O=C(O)C1CCc2c(Cl)cccc21,O=C1NC2CC1CN(C(=O)C1CCc3c(Cl)cccc31)C2,Amidation,,
C156550,1,,,,C=C(C(=O)O)c1ccccc1,CNC(=O)C1CCNC1,C=C(C(=O)N1CCC(C(=O)NC)C1)c1ccccc1,Amidation,,
C156559,1,,,,C=C(C(=O)O)c1ccccc1,NC(=O)C1(F)CCNC1,C=C(C(=O)N1CCC(F)(C(N)=O)C1)c1ccccc1,Amidation,,
C134282,1,,,,O=C1NC2CNCC1C2,Cn1ncc(Cl)c1CC(=O)O,Cn1ncc(Cl)c1CC(=O)N1CC2CC(C1)C(=O)N2,Amidation,,
C152357,1,,,,NC(=O)C1CCCNC1,Cc1ccc2c(c1)C(C(=O)O)CC2,Cc1ccc2c(c1)C(C(=O)N1CCCC(C(N)=O)C1)CC2,Amidation,,
C152359,1,,,,O=C1NC2CNCC1C2,Cc1ccc2c(c1)C(C(=O)O)CC2,Cc1ccc2c(c1)C(C(=O)N1CC3CC(C1)C(=O)N3)CC2,Amidation,,
C156564,1,,,,CC1CNCC1C(N)=O,C=C(C(=O)O)c1ccccc1,C=C(C(=O)N1CC(C)C(C(N)=O)C1)c1ccccc1,Amidation,,
C156567,1,,,,C=C(C(=O)O)c1ccccc1,CC1(C(N)=O)CCNC1,C=C(C(=O)N1CCC(C)(C(N)=O)C1)c1ccccc1,Amidation,,
C124886,1,,,,NC(=O)C1(O)CCCNC1,O=C(O)Cc1cccc(O)c1,NC(=O)C1(O)CCCN(C(=O)Cc2cccc(O)c2)C1,Amidation,,
C124888,1,,,,CNC(=O)C1CCCNC1,O=C(O)Cc1cccc(O)c1,CNC(=O)C1CCCN(C(=O)Cc2cccc(O)c2)C1,Amidation,,
C124889,1,,,,CC1CNCC(C(N)=O)C1,O=C(O)Cc1cccc(O)c1,CC1CC(C(N)=O)CN(C(=O)Cc2cccc(O)c2)C1,Amidation,,
C124890,1,,,,CC1CCC(C(N)=O)CN1,O=C(O)Cc1cccc(O)c1,CC1CCC(C(N)=O)CN1C(=O)Cc1cccc(O)c1,Amidation,,
C156581,1,,,,O=C(O)C1Cc2ccccc21,NNC(=O)C1CCNC1,O=C(NNC(=O)C1Cc2ccccc21)C1CCNC1,Amidation,,
C156582,1,,,,O=C(O)C1Cc2ccccc21,NNC(=O)C1CCNC1,NNC(=O)C1CCN(C(=O)C2Cc3ccccc32)C1,Amidation,,
C152378,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCc2ccc(Br)cc21,NC(=O)C1CCCN(C(=O)C2CCc3ccc(Br)cc32)C1,Amidation,,
C152380,1,,,,O=C1NC2CNCC1C2,O=C(O)C1CCc2ccc(Br)cc21,O=C1NC2CC1CN(C(=O)C1CCc3ccc(Br)cc31)C2,Amidation,,
C152384,1,,,,O=C1NC2CNCC1C2,O=C(O)C1CCc2ccc(F)cc21,O=C1NC2CC1CN(C(=O)C1CCc3ccc(F)cc31)C2,Amidation,,
C138633,1,,,,CC(N)Cc1cocn1,Fc1cc(F)c2c(c1)NCC2,CC(Cc1cocn1)NC(=O)N1CCc2c(F)cc(F)cc21,Formation_of_urea_from_two_amines,,
C152386,1,,,,NC(=O)C1CCCNC1,O=C(O)C1CCc2ccc(F)cc21,NC(=O)C1CCCN(C(=O)C2CCc3ccc(F)cc32)C1,Amidation,,
C138635,1,,,,Cc1ocnc1CCN,Fc1cc(F)c2c(c1)NCC2,Cc1ocnc1CCNC(=O)N1CCc2c(F)cc(F)cc21,Formation_of_urea_from_two_amines,,
C130571,1,,,,CC(Cl)c1ncc(Br)cn1,CC(=O)Nc1cc(N)ccc1O,CC(=O)Nc1cc(N)ccc1OC(C)c1ncc(Br)cn1,Williamson_ether_synthesis,,
C124912,1,,,,NC(=O)C1(F)CCCNC1,O=C(O)Cc1cccc(O)c1,NC(=O)C1(F)CCCN(C(=O)Cc2cccc(O)c2)C1,Amidation,,
C152396,1,,,,CN1C(=O)C2CNCC1C2,O=C(O)C1CCc2ccccc21,CN1C(=O)C2CC1CN(C(=O)C1CCc3ccccc31)C2,Amidation,,
C156601,1,,,,O=C(O)C1Cc2ccccc21,CC1(C(N)=O)CCNC1,CC1(C(N)=O)CCN(C(=O)C2Cc3ccccc32)C1,Amidation,,
C124915,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)Cc1cccc(O)c1,NC(=O)C1(NC(=O)Cc2cccc(O)c2)CCCNC1,Amidation,,
C124916,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)Cc1cccc(O)c1,NC(=O)C1(N)CCCN(C(=O)Cc2cccc(O)c2)C1,Amidation,,
C156603,1,,,,O=C(O)C1Cc2ccccc21,CNC(=O)C1CCNC1,CNC(=O)C1CCN(C(=O)C2Cc3ccccc32)C1,Amidation,,
C156609,1,,,,O=C(O)C1Cc2ccccc21,O=C1NCC2CNCC12,O=C1NCC2CN(C(=O)C3Cc4ccccc43)CC12,Amidation,,
C158702,1,,,,Cc1ccc(CC(=O)O)cc1,NC(=O)C1C2CCNCC21,Cc1ccc(CC(=O)N2CCC3C(C2)C3C(N)=O)cc1,Amidation,,
C156613,1,,,,O=C(O)Cc1ccccc1Br,NNC(=O)C1CCNC1,O=C(Cc1ccccc1Br)NNC(=O)C1CCNC1,Amidation,,
C156614,1,,,,O=C(O)Cc1ccccc1Br,NNC(=O)C1CCNC1,NNC(=O)C1CCN(C(=O)Cc2ccccc2Br)C1,Amidation,,
C158711,1,,,,O=C(O)C(=O)c1ccccc1,NC(=O)C1C2CCNCC21,NC(=O)C1C2CCN(C(=O)C(=O)c3ccccc3)CC21,Amidation,,
C124935,1,,,,O=C1NCC2CCNCC12,O=C(O)Cc1cccc(O)c1,O=C1NCC2CCN(C(=O)Cc3cccc(O)c3)CC12,Amidation,,
C158716,1,,,,O=C(O)Cc1cccc(Cl)c1,NC(=O)C1C2CCNCC21,NC(=O)C1C2CCN(C(=O)Cc3cccc(Cl)c3)CC21,Amidation,,
C152420,1,,,,NC(=O)C1(F)CCCNC1,O=C(O)C1CCc2ccccc21,NC(=O)C1(F)CCCN(C(=O)C2CCc3ccccc32)C1,Amidation,,
C138674,1,,,,Cc1nc(CCN)co1,Fc1cc(F)c2c(c1)NCC2,Cc1nc(CCNC(=O)N2CCc3c(F)cc(F)cc32)co1,Formation_of_urea_from_two_amines,,
C158733,1,,,,O=C(O)C(O)c1ccccc1,NC(=O)C1C2CCNCC21,NC(=O)C1C2CCN(C(=O)C(O)c3ccccc3)CC21,Amidation,,
C152440,1,,,,O=C1NCC2CCNCC12,O=C(O)C1CCc2ccccc21,O=C1NCC2CCN(C(=O)C3CCc4ccccc43)CC12,Amidation,,
C124960,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)Cc1ccc(F)cc1,NC(=O)C1(NC(=O)Cc2ccc(F)cc2)CCCNC1,Amidation,,
C124961,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)Cc1ccc(F)cc1,NC(=O)C1(N)CCCN(C(=O)Cc2ccc(F)cc2)C1,Amidation,,
C152444,1,,,,NC(=O)C1(N)CCCNC1,O=C(O)C1CCc2ccccc21,NC(=O)C1(N)CCCN(C(=O)C2CCc3ccccc32)C1,Amidation,,
C158747,1,,,,O=C(O)C(S)c1ccccc1,NC(=O)C1C2CCNCC21,NC(=O)C1C2CCN(C(=O)C(S)c3ccccc3)CC21,Amidation,,
C156657,1,,,,O=C(O)Cc1ccccc1I,NC(=O)C1(O)CCNC1,NC(=O)C1(O)CCN(C(=O)Cc2ccccc2I)C1,Amidation,,
C124968,1,,,,NC(=O)C1(O)CCCNC1,O=C(O)Cc1ccc(F)cc1,NC(=O)C1(O)CCCN(C(=O)Cc2ccc(F)cc2)C1,Amidation,,
C124970,1,,,,CNC(=O)C1CCCNC1,O=C(O)Cc1ccc(F)cc1,CNC(=O)C1CCCN(C(=O)Cc2ccc(F)cc2)C1,Amidation,,
C124971,1,,,,CC1CNCC(C(N)=O)C1,O=C(O)Cc1ccc(F)cc1,CC1CC(C(N)=O)CN(C(=O)Cc2ccc(F)cc2)C1,Amidation,,
C124972,1,,,,CC1CCC(C(N)=O)CN1,O=C(O)Cc1ccc(F)cc1,CC1CCC(C(N)=O)CN1C(=O)Cc1ccc(F)cc1,Amidation,,
C152453,1,,,,CC1CCC(C(N)=O)CN1,O=C(O)C1CCc2ccccc21,CC1CCC(C(N)=O)CN1C(=O)C1CCc2ccccc21,Amidation,,
C152455,1,,,,CC1CNCC(C(N)=O)C1,O=C(O)C1CCc2ccccc21,CC1CC(C(N)=O)CN(C(=O)C2CCc3ccccc32)C1,Amidation,,
C156661,1,,,,O=C(O)Cc1ccccc1I,NC(=O)C1(F)CCNC1,NC(=O)C1(F)CCN(C(=O)Cc2ccccc2I)C1,Amidation,,
C124976,1,,,,NC(=O)C1(F)CCCNC1,O=C(O)Cc1ccc(F)cc1,NC(=O)C1(F)CCCN(C(=O)Cc2ccc(F)cc2)C1,Amidation,,
